net_worth,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,industries,self_made,cpi_country,cpi_change_country,gdp_country,life_expectancy_country
1.2,Ke Yunfeng & family,56,Male,China,China,Guangzhou,Healthcare,TRUE,125.08,2.9,19.91,77
1.2,Alexander Klyachin,55,Male,Russia,Russia,Moscow,Real Estate,TRUE,180.75,4.5,1.699876579,72.7
1.2,Christine Knauf,NA,Female,Germany,Germany,Berlin,Manufacturing,FALSE,112.85,1.4,3.845630031,80.9
1.2,Karl Knauf,NA,Male,Germany,Germany,Iphofen,Manufacturing,FALSE,112.85,1.4,3.845630031,80.9
1.2,Suresh Krishna,86,Male,India,India,Chennai,Automotive,FALSE,180.44,7.7,2.611,69.4
1.2,Guy Laliberté,63,Male,Canada,Canada,Montreal,Media & Entertainment,TRUE,116.76,1.9,1.73642563,81.9
1.2,Lee Su-jin,45,Male,South Korea,South Korea,NA,Technology,TRUE,115.16,0.4,2.029,82.6
1.2,Li Guoqing,53,Male,China,China,Hangzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Li Li,59,Male,China,China,Shenzhen,Healthcare,TRUE,125.08,2.9,19.91,77
1.2,Li Ruiqiang,43,Male,China,China,Beijing,Healthcare,TRUE,125.08,2.9,19.91,77
1.2,Zhen Li & family,59,Male,China,China,Hefei,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Guangwei Liang,59,Male,China,China,Shenzhen,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Liu Ming Hui,60,Male,China,Hong Kong,Hong Kong,Energy,TRUE,NA,NA,NA,NA
1.2,Frederic Luddy,68,Male,United States,United States,San Diego,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,"Cargill MacMillan, III.",63,Male,United States,United States,Boulder,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.2,John MacMillan,73,Male,United States,United States,Plymouth,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.2,Martha MacMillan,71,Female,United States,United States,Orono,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.2,William MacMillan,68,Male,United States,United States,Englewood,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.2,Keshub Mahindra,99,Male,India,India,Mumbai,Diversified,FALSE,180.44,7.7,2.611,69.4
1.2,Mao Zhongwu,60,Male,China,China,Changsha,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Jorge Mas,60,Male,United States,United States,Miami,Construction & Engineering,FALSE,117.24,7.5,21.4277,78.5
1.2,Lorinc Meszaros,57,Male,Hungary,Hungary,Felcsút,Diversified,TRUE,121.64,3.3,0.160967158,75.8
1.2,Jeffrey Michael & family,66,Male,United States,United States,Minnetonka,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,Alan Miller & family,85,Male,United States,United States,Lower Merion,Healthcare,TRUE,117.24,7.5,21.4277,78.5
1.2,Ulrich Mommert & family,82,Male,Austria,NA,NA,Automotive,TRUE,NA,NA,NA,NA
1.2,Neide Helena de Moraes,68,Female,Brazil,Brazil,Sao Paulo,Diversified,FALSE,167.4,3.7,1.839758041,75.7
1.2,Scott Nuttall,50,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.2,Kailashchandra Nuwal,65,Male,India,NA,NA,Manufacturing,FALSE,NA,NA,NA,NA
1.2,Axel Oberwelland & family,56,Male,Germany,Germany,Berlin,Food & Beverage,FALSE,112.85,1.4,3.845630031,80.9
1.2,Jonathan Oringer,48,Male,United States,United States,Miami Beach,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,Vitaly Orlov,58,Male,Russia,Russia,Murmansk,Food & Beverage,TRUE,180.75,4.5,1.699876579,72.7
1.2,Jose Isaac Peres & family,82,Male,Brazil,Brazil,Rio de Janeiro,Real Estate,TRUE,167.4,3.7,1.839758041,75.7
1.2,Markus Persson,43,Male,Sweden,Sweden,Stockholm,Media & Entertainment,TRUE,110.51,1.8,0.530832909,82.5
1.2,Mark Pincus,57,Male,United States,United States,San Francisco,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,Murdaya Poo,82,Male,Indonesia,Indonesia,Jakarta,Diversified,FALSE,151.18,3,1.119190781,71.5
1.2,Forrest Preston,90,Male,United States,United States,Cleveland,Healthcare,TRUE,117.24,7.5,21.4277,78.5
1.2,Qian Ying,57,Female,China,China,Nanyang,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.2,Jimmy Rane,76,Male,United States,United States,Abbeville,Manufacturing,TRUE,117.24,7.5,21.4277,78.5
1.2,Andrei Rappoport,59,Male,Russia,Switzerland,Lugano,Finance & Investments,TRUE,99.55,0.4,0.703082435,83.6
1.2,Hugo Ribeiro & family,NA,Male,Brazil,Brazil,Rondonopolis,Food & Beverage,FALSE,167.4,3.7,1.839758041,75.7
1.2,Bennett Rosenthal,59,Male,United States,United States,Los Angeles,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.2,Atul Ruia,52,Male,India,India,Mumbai,Real Estate,FALSE,180.44,7.7,2.611,69.4
1.2,Thomas Sandell,62,Male,Sweden,United Kingdom,London,Finance & Investments,TRUE,119.62,1.7,2.827113185,81.3
1.2,Francesco Saputo,NA,Male,Canada,Canada,Montreal,Food & Beverage,FALSE,116.76,1.9,1.73642563,81.9
1.2,Dhruv Sawhney,78,Male,India,United Arab Emirates,Dubai,Construction & Engineering,FALSE,114.52,-1.9,0.421142268,77.8
1.2,Gerald Schwartz,81,Male,Canada,Canada,Toronto,Finance & Investments,TRUE,116.76,1.9,1.73642563,81.9
1.2,Antonio Luiz Seabra,80,Male,Brazil,United Kingdom,London,Fashion & Retail,TRUE,119.62,1.7,2.827113185,81.3
1.2,Eric Ya Shen,52,Male,China,China,Guangzhou,Technology,TRUE,125.08,2.9,19.91,77
1.2,Sytse 'Sid' Sijbrandij,43,Male,Netherlands,United States,San Francisco,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,Alexander Sixt,43,Male,Germany,Germany,Munich,Automotive,FALSE,112.85,1.4,3.845630031,80.9
1.2,Konstantin Sixt,40,Male,Germany,Germany,Munich,Automotive,FALSE,112.85,1.4,3.845630031,80.9
1.2,Edwin Soeryadjaya,73,Male,Indonesia,Indonesia,Jakarta,Energy,FALSE,151.18,3,1.119190781,71.5
1.2,Abhay Soi,49,Male,India,India,Mumbai,Healthcare,TRUE,180.44,7.7,2.611,69.4
1.2,Mike Speiser,52,Male,United States,United Kingdom,London,Technology,TRUE,119.62,1.7,2.827113185,81.3
1.2,Marco Squinzi,51,Male,Italy,Italy,Milan,Construction & Engineering,FALSE,110.62,0.6,2.001244392,82.9
1.2,Veronica Squinzi,51,Female,Italy,Italy,Milan,Construction & Engineering,FALSE,110.62,0.6,2.001244392,82.9
1.2,Michael Steinhardt,82,Male,United States,United States,Mount Kisco,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.2,Ion Stoica,58,Male,Romania,United States,Berkeley,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,Eddy Sugianto,77,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,TRUE,151.18,3,1.119190781,71.5
1.2,Luc Tack,61,Male,Belgium,Belgium,Deinze,Manufacturing,TRUE,117.11,1.4,0.52960671,81.6
1.2,Tony Tan Caktiong,70,Male,Philippines,Philippines,Manila,Food & Beverage,TRUE,129.61,2.5,0.376795509,71.1
1.2,Xiuguo Tang,59,Male,China,China,Changsha,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Sam Tarascio,78,Male,Australia,Australia,Melbourne,Real Estate,TRUE,119.8,1.6,1.392680589,82.7
1.2,Lina Tombolato,75,Female,Italy,Italy,Tombolo,Finance & Investments,FALSE,110.62,0.6,2.001244392,82.9
1.2,Ching Bor Tung,60,Male,China,China,Dongguan,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Joop van den Ende,81,Male,Netherlands,Netherlands,Baarn,Media & Entertainment,TRUE,115.91,2.6,0.909070395,81.8
1.2,Ruben Vardanyan & family,54,Male,Armenia,Armenia,Erevan,Finance & Investments,TRUE,129.18,1.4,0.013672802,74.9
1.2,Sandro Veronesi & family,63,Male,Italy,Italy,Milan,Fashion & Retail,TRUE,110.62,0.6,2.001244392,82.9
1.2,Thongma Vijitpongpun,65,Male,Thailand,Thailand,Bangkok,Real Estate,TRUE,113.27,0.7,0.543649976,76.9
1.2,Thomas von Koch,57,Male,Sweden,Hong Kong,Hong Kong,Finance & Investments,TRUE,NA,NA,NA,NA
1.2,Wang Fuji,NA,Male,China,China,Zhangzhou,Healthcare,TRUE,125.08,2.9,19.91,77
1.2,Wang Shih-Chung,61,Male,Taiwan,Taiwan,Taipei,Manufacturing,TRUE,NA,NA,NA,NA
1.2,Wang Xiaoshen,54,Male,China,China,Urumchi,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,J. Wayne Weaver,87,Male,United States,United States,Jacksonville,Diversified,TRUE,117.24,7.5,21.4277,78.5
1.2,Drorit Wertheim,67,Female,Israel,Israel,Bnei Atarot,Food & Beverage,FALSE,108.15,0.8,0.395098666,82.8
1.2,Cameron Winklevoss,41,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.2,Tyler Winklevoss,41,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.2,Wu Chung-yi,67,Male,Taiwan,Taiwan,Chang Hwa County,Manufacturing,FALSE,NA,NA,NA,NA
1.2,Eugene Wu,77,Male,Taiwan,Taiwan,Taipei,Finance & Investments,FALSE,NA,NA,NA,NA
1.2,Wu Yonghua,52,Male,China,China,Xiamen,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.2,Xia Xinde,58,Male,China,China,Guangzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Wenbo Xiang,60,Male,China,China,Changsha,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Xu Jin,58,Male,China,China,Huaibei city,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.2,Xu Shijun & family,60,Male,China,China,Nantong,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Wanmao Xu,78,Male,China,China,Ningbo,Service,TRUE,125.08,2.9,19.91,77
1.2,Xu Yuejuan,61,Female,China,China,Hangzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Vadim Yakunin,60,Male,Russia,Russia,Moscow,Healthcare,TRUE,180.75,4.5,1.699876579,72.7
1.2,Yang Yunyun,46,Female,China,China,Guangzhou,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.2,Matei Zaharia,37,Male,Romania,United States,Berkeley,Technology,TRUE,117.24,7.5,21.4277,78.5
1.2,Zan Shengda,60,Male,China,China,Nantong,Diversified,TRUE,125.08,2.9,19.91,77
1.2,Zhang Xuezheng,47,Male,China,China,Jiaxing,Technology,TRUE,125.08,2.9,19.91,77
1.2,Zhang Yin,66,Female,China,China,Dongguan,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Ning Zhao,56,Female,United States,China,Shanghai,Healthcare,TRUE,125.08,2.9,19.91,77
1.2,Zhou Wen & family,58,Male,China,China,Shanghai,Manufacturing,TRUE,125.08,2.9,19.91,77
1.2,Zhu Xingliang,63,Male,China,China,Suzhou,Construction & Engineering,TRUE,125.08,2.9,19.91,77
1.1,Hari Krishan Agarwal,66,Male,India,India,Delhi,Fashion & Retail,TRUE,180.44,7.7,2.611,69.4
1.1,Farkhad Akhmedov,67,Male,Russia,Russia,Moscow,Energy,TRUE,180.75,4.5,1.699876579,72.7
1.1,Prem Kumar Arora,84,Male,India,NA,NA,Healthcare,FALSE,NA,NA,NA,NA
1.1,Joseph Bae,51,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.1,Abigail Bennett,42,Female,United States,United States,Rochester,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.1,Sara Blakely,52,Female,United States,United States,Atlanta,Fashion & Retail,TRUE,117.24,7.5,21.4277,78.5
1.1,Lloyd Blankfein,68,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.1,Henadiy Boholyubov,61,Male,Ukraine,Ukraine,Dnipro,Diversified,TRUE,281.66,7.9,0.153781069,71.6
1.1,Stephane Bonvin,56,Male,Switzerland,Switzerland,Lens,Real Estate,TRUE,99.55,0.4,0.703082435,83.6
1.1,Oleg Boyko,58,Male,Russia,Switzerland,Lipperswil,Diversified,TRUE,99.55,0.4,0.703082435,83.6
1.1,Ryan Breslow,28,Male,United States,United States,Miami,Technology,TRUE,117.24,7.5,21.4277,78.5
1.1,Thomas Bruch,72,Male,Germany,Germany,St. Wendel,Fashion & Retail,FALSE,112.85,1.4,3.845630031,80.9
1.1,Marina Budiman,61,Female,Indonesia,Indonesia,Jakarta,Technology,TRUE,151.18,3,1.119190781,71.5
1.1,Pradip Burman,80,Male,India,India,Delhi,Food & Beverage,FALSE,180.44,7.7,2.611,69.4
1.1,Cai Hongbin,NA,Male,China,China,Lianyungang,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Cao Kejian,60,Male,China,China,Quzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.1,Giuliana Caprotti,82,Female,Italy,Italy,Milan,Food & Beverage,FALSE,110.62,0.6,2.001244392,82.9
1.1,Marina Caprotti,45,Female,Italy,Italy,Milan,Food & Beverage,FALSE,110.62,0.6,2.001244392,82.9
1.1,Chang Jing,40,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
1.1,Chen Baohua,61,Male,China,China,Linhai,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Gang Chen,55,Male,China,China,Guangzhou,Energy,TRUE,125.08,2.9,19.91,77
1.1,Liying Chen,47,Female,China,China,Shanghai,Logistics,TRUE,125.08,2.9,19.91,77
1.1,Tony Chen,73,Male,Taiwan,Taiwan,Taichung,Technology,TRUE,NA,NA,NA,NA
1.1,Chen Xueling,55,Female,China,China,Shantou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.1,Cheng Lili,58,Male,China,China,Changzhou,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.1,Cho Jyh-jer,NA,Male,Taiwan,NA,NA,Technology,TRUE,NA,NA,NA,NA
1.1,Weili Dai,61,Female,United States,United States,Las Vegas,Technology,TRUE,117.24,7.5,21.4277,78.5
1.1,Carmen Daurella Aguilera,NA,Female,Spain,Spain,Barcelona,Food & Beverage,FALSE,110.96,0.7,1.394116311,83.3
1.1,Deng Yingzhong,72,Male,China,China,Zhongshan,Manufacturing,TRUE,125.08,2.9,19.91,77
1.1,Shlomo Eliahu,87,Male,Israel,Israel,Tel Aviv,Finance & Investments,TRUE,108.15,0.8,0.395098666,82.8
1.1,Henry Engelhardt,65,Male,United States,United Kingdom,Cardiff,Finance & Investments,TRUE,119.62,1.7,2.827113185,81.3
1.1,Gabriel Escarrer,88,Male,Spain,Spain,Palma de Majorca,Service,TRUE,110.96,0.7,1.394116311,83.3
1.1,Daniel Feffer,63,Male,Brazil,Brazil,São Paulo,Manufacturing,FALSE,167.4,3.7,1.839758041,75.7
1.1,Ruben Feffer,53,Male,Brazil,Brazil,São Paulo,Manufacturing,FALSE,167.4,3.7,1.839758041,75.7
1.1,Gleb Fetisov,56,Male,Russia,Cyprus,Limassol,Telecom,TRUE,102.51,0.3,0.024564648,80.8
1.1,Paul Fireman,79,Male,United States,United States,Brookline,Fashion & Retail,TRUE,117.24,7.5,21.4277,78.5
1.1,Robert Fisher,69,Male,United States,United States,San Francisco,Fashion & Retail,FALSE,117.24,7.5,21.4277,78.5
1.1,Bernd Freier,66,Male,Germany,Germany,Rottendorf,Fashion & Retail,TRUE,112.85,1.4,3.845630031,80.9
1.1,Donald Friese,82,Male,United States,United States,Los Angeles,Manufacturing,TRUE,117.24,7.5,21.4277,78.5
1.1,Gan Zhongru,74,Male,China,China,Beijing,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Rahul Gautam,70,Male,India,India,Delhi,Fashion & Retail,FALSE,180.44,7.7,2.611,69.4
1.1,David Golub,60,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.1,Pavel Golubkov,47,Male,Russia,Russia,Moscow,Real Estate,TRUE,180.75,4.5,1.699876579,72.7
1.1,Cristina Green,NA,Female,United Kingdom,United Kingdom,London,Fashion & Retail,TRUE,119.62,1.7,2.827113185,81.3
1.1,Philip Green,NA,Male,United Kingdom,United Kingdom,London,Fashion & Retail,TRUE,119.62,1.7,2.827113185,81.3
1.1,Said Gutseriev,34,Male,Russia,United Kingdom,London,Energy,FALSE,119.62,1.7,2.827113185,81.3
1.1,Polys Haji-Ioannou,63,Male,Cyprus,Monaco,Monaco,Service,FALSE,NA,NA,0.007184844,NA
1.1,He Zuxun,57,Male,China,China,Kunming,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.1,Christian Herz,NA,Male,Germany,Germany,Hamburg,Finance & Investments,FALSE,112.85,1.4,3.845630031,80.9
1.1,Michaela Herz,NA,Female,Germany,Germany,Hamburg,Finance & Investments,FALSE,112.85,1.4,3.845630031,80.9
1.1,David Hindawi,78,Male,United States,United States,Seattle,Technology,TRUE,117.24,7.5,21.4277,78.5
1.1,Huang Shan,52,Male,China,China,Shenzhen,Technology,TRUE,125.08,2.9,19.91,77
1.1,Huang Xiaofen & family,61,Female,China,China,Shenzhen,Technology,TRUE,125.08,2.9,19.91,77
1.1,Hiroshi Ishibashi,76,Male,Japan,Japan,Tokyo,Automotive,FALSE,105.48,0.5,5.081769542,84.2
1.1,Masayuki Ishihara,74,Male,Japan,Japan,Tokyo,Gambling & Casinos,FALSE,105.48,0.5,5.081769542,84.2
1.1,Chatchai Kaewbootta,71,Male,Thailand,Thailand,Bangkok,Finance & Investments,TRUE,113.27,0.7,0.543649976,76.9
1.1,Nikhil Kamath,36,Male,India,India,Bangalore,Finance & Investments,TRUE,180.44,7.7,2.611,69.4
1.1,Jonas Kamprad,57,Male,Sweden,United Kingdom,London,Finance & Investments,FALSE,119.62,1.7,2.827113185,81.3
1.1,Mathias Kamprad,53,Male,Sweden,United Kingdom,London,Finance & Investments,FALSE,119.62,1.7,2.827113185,81.3
1.1,Peter Kamprad,59,Male,Sweden,Belgium,Tervuren,Finance & Investments,FALSE,117.11,1.4,0.52960671,81.6
1.1,Fumio Kaneko,66,Male,Japan,Japan,Kobe,Service,TRUE,105.48,0.5,5.081769542,84.2
1.1,Sunjay Kapur,51,Male,United States,India,Delhi,Automotive,FALSE,180.44,7.7,2.611,69.4
1.1,Ali Metin Kazanci,88,Male,Turkey,Turkey,Istanbul,Energy,TRUE,234.44,15.2,0.754411708,77.4
1.1,Kangbao Ke & family,60,Male,China,China,Guangzhou,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Carsten Koerl,58,Male,Germany,Switzerland,Zurich,Sports,TRUE,99.55,0.4,0.703082435,83.6
1.1,Koo Bon-sik,64,Male,South Korea,South Korea,Seoul,Technology,FALSE,115.16,0.4,2.029,82.6
1.1,Andrei Kosogov,62,Male,Russia,Russia,Moscow,Energy,TRUE,180.75,4.5,1.699876579,72.7
1.1,Yogesh Kothari,74,Male,India,India,Mumbai,Manufacturing,TRUE,180.44,7.7,2.611,69.4
1.1,Arvind Lal,73,Male,India,India,Delhi,Healthcare,FALSE,180.44,7.7,2.611,69.4
1.1,Manuel Lao Hernández,78,Male,Spain,Spain,Matadepera,Gambling & Casinos,TRUE,110.96,0.7,1.394116311,83.3
1.1,Lee Joong-keun,82,Male,South Korea,South Korea,Seoul,Construction & Engineering,TRUE,115.16,0.4,2.029,82.6
1.1,Nancy Lerner,62,Female,United States,United States,Cleveland,Finance & Investments,FALSE,117.24,7.5,21.4277,78.5
1.1,Norma Lerner,87,Female,United States,United States,Cleveland,Finance & Investments,FALSE,117.24,7.5,21.4277,78.5
1.1,Randolph Lerner,61,Male,United States,United States,Cleveland,Finance & Investments,FALSE,117.24,7.5,21.4277,78.5
1.1,Lin Zhijun,47,Male,China,China,Xiamen,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Lin Zhixiong & family,49,Male,China,China,Xiamen,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Jeffrey Lorberbaum,68,Male,United States,United States,Chattanooga,Manufacturing,FALSE,117.24,7.5,21.4277,78.5
1.1,Lu Rongfu,52,Male,China,China,Xiamen,Telecom,TRUE,125.08,2.9,19.91,77
1.1,Lyu Yixiong,60,Male,China,China,Shanghai,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.1,Soichiro Minami,46,Male,Japan,Japan,Tokyo,Technology,TRUE,105.48,0.5,5.081769542,84.2
1.1,Pawan Munjal,68,Male,India,India,Delhi,Automotive,FALSE,180.44,7.7,2.611,69.4
1.1,Renu Munjal,68,Female,India,India,Delhi,Automotive,FALSE,180.44,7.7,2.611,69.4
1.1,Suman Munjal,70,Male,India,India,Delhi,Automotive,FALSE,180.44,7.7,2.611,69.4
1.1,Dmitry Nikolaev,56,Male,Russia,Russia,Kemerovo,Energy,TRUE,180.75,4.5,1.699876579,72.7
1.1,Sjamsul Nursalim,81,Male,Indonesia,Singapore,Singapore,Automotive,FALSE,114.41,0.6,0.372062527,83.1
1.1,Adrian Paval,54,Male,Romania,Romania,Bacau,Fashion & Retail,TRUE,123.78,3.8,0.250077444,75.4
1.1,Antonio Percassi,69,Male,Italy,Italy,Bergamo,Diversified,TRUE,110.62,0.6,2.001244392,82.9
1.1,Kevin Plank,50,Male,United States,United States,Lutherville-Timonium,Fashion & Retail,TRUE,117.24,7.5,21.4277,78.5
1.1,G.V. Prasad,62,Male,India,India,Hyderabad,Healthcare,FALSE,180.44,7.7,2.611,69.4
1.1,Pu Zhongjie & family,60,Male,China,China,Beijing,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Rao Wei & family,58,Male,China,China,Shenzhen,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Helena Revoredo,76,Female,Spain,Spain,Madrid,Service,FALSE,110.96,0.7,1.394116311,83.3
1.1,Matthew Roszak,50,Male,United States,United States,Chicago,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.1,Paul Sciarra,42,Male,United States,United States,San Francisco,Technology,TRUE,117.24,7.5,21.4277,78.5
1.1,Rajesh Sharma,53,Male,India,India,Mumbai,Finance & Investments,FALSE,180.44,7.7,2.611,69.4
1.1,Dean Solon,58,Male,United States,United States,Gallatin,Energy,TRUE,117.24,7.5,21.4277,78.5
1.1,Michael Spencer,67,Male,United Kingdom,United Kingdom,"London, Suffolk",Finance & Investments,TRUE,119.62,1.7,2.827113185,81.3
1.1,Joseph Steinberg,79,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.1,Zachary Stern,41,Male,United States,United States,Jackson,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.1,Manny Stul,73,Male,Australia,Australia,Melbourne,Manufacturing,TRUE,119.8,1.6,1.392680589,82.7
1.1,Sun Hongjun,49,Male,China,China,Shanghai,Technology,TRUE,125.08,2.9,19.91,77
1.1,Sun Weijie,59,Male,China,China,Yantai,Manufacturing,TRUE,125.08,2.9,19.91,77
1.1,Sehat Sutardja,61,Male,United States,United States,Las Vegas,Technology,TRUE,117.24,7.5,21.4277,78.5
1.1,Min-Liang Tan,45,Male,Singapore,Singapore,Singapore,Media & Entertainment,TRUE,114.41,0.6,0.372062527,83.1
1.1,Tan Yu Yeh,52,Male,Malaysia,Malaysia,Selangor,Fashion & Retail,TRUE,121.46,0.7,0.364701518,76
1.1,Tang Aoqi & family,77,Male,China,China,Changzhou,Automotive,TRUE,125.08,2.9,19.91,77
1.1,Vonnarat Tangkaravakoon,51,Male,Thailand,Thailand,Bangkok,Manufacturing,FALSE,113.27,0.7,0.543649976,76.9
1.1,Tsao Ter-fung,76,Male,Taiwan,Taiwan,Taipei,Food & Beverage,TRUE,NA,NA,NA,NA
1.1,Tung Ching Sai,58,Male,China,China,Dongguan,Manufacturing,TRUE,125.08,2.9,19.91,77
1.1,Arkady Volozh,59,Male,Russia,Israel,Tel Aviv,Technology,TRUE,108.15,0.8,0.395098666,82.8
1.1,Peter-Alexander Wacker,71,Male,Germany,Germany,Starnberg,Manufacturing,FALSE,112.85,1.4,3.845630031,80.9
1.1,Wan Long,82,Male,China,China,Luohe,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.1,Wang Han,35,Male,China,China,Shanghai,Diversified,FALSE,125.08,2.9,19.91,77
1.1,Lars Wingefors,46,Male,Sweden,Sweden,Karlstad,Media & Entertainment,TRUE,110.51,1.8,0.530832909,82.5
1.1,Allan Wong,73,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,TRUE,NA,NA,NA,NA
1.1,Tiger Woods,47,Male,United States,United States,Jupiter Island,Sports,TRUE,117.24,7.5,21.4277,78.5
1.1,Horst Wortmann,81,Male,Germany,Germany,Detmold,Fashion & Retail,TRUE,112.85,1.4,3.845630031,80.9
1.1,Wu Kaiting,53,Male,Hong Kong,China,Xiamen,Telecom,TRUE,125.08,2.9,19.91,77
1.1,Wu Li-gann,82,Male,Taiwan,Taiwan,Kaohsiung,Manufacturing,TRUE,NA,NA,NA,NA
1.1,Wu Xiangdong,54,Male,China,China,Beijing,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.1,Xiu Laigui,68,Male,China,China,Tonghua,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Xu Jiangnan,61,Male,China,China,Leping,Healthcare,TRUE,125.08,2.9,19.91,77
1.1,Xue Jiping,72,Male,China,China,Nantong,Telecom,TRUE,125.08,2.9,19.91,77
1.1,Yao Hsiao Tung,83,Male,Singapore,Singapore,Singapore,Manufacturing,TRUE,114.41,0.6,0.372062527,83.1
1.1,Ye Qiongjiu,68,Female,China,China,Hangzhou,Technology,TRUE,125.08,2.9,19.91,77
1.1,Yanqiao Ye,53,Male,China,China,Foshan,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.1,Yeh Kuo-I,81,Male,Taiwan,NA,NA,Manufacturing,TRUE,NA,NA,NA,NA
1.1,Yu Faxiang,51,Male,China,China,Shaoxing,Media & Entertainment,TRUE,125.08,2.9,19.91,77
1.1,Zeng Chaolin,40,Male,China,China,Yongzhou,Metals & Mining,FALSE,125.08,2.9,19.91,77
1.1,Kapeng Zhang,58,Male,China,China,Linhai,Construction & Engineering,TRUE,125.08,2.9,19.91,77
1.1,Zhang Xuansong,51,Male,China,China,Fuzhou,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.1,Zhang Xuewu,48,Male,China,China,Changsha,Food & Beverage,TRUE,125.08,2.9,19.91,77
1.1,Zhu Yiming,50,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
1.1,Zhu Zhaojiang,49,Male,China,China,Shenzhen,Manufacturing,TRUE,125.08,2.9,19.91,77
