year,net_worth,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,self_made,wealth_status,industries,region_gdp,industry_gdp
2018,4.2,Stephen Bisciotti,57,Male,United States,United States,Millersville,TRUE,Increased,Sports,20.5,NA
2018,4.2,"Austen Cargill, II.",66,Male,United States,United States,Livingston,FALSE,Increased,Food & Beverage,20.5,0.6474
2018,4.2,"James Cargill, II.",68,Male,United States,United States,Birchwood,FALSE,Increased,Food & Beverage,20.5,0.6474
2018,4.2,Archie Aldis Emmerson & family,88,Male,United States,United States,Redding,TRUE,Increased,Manufacturing,20.5,2.2618
2018,4.2,Marianne Liebmann,64,Female,United States,United States,Bozeman,FALSE,Increased,Food & Beverage,20.5,0.6474
2018,4.2,Bobby Murphy,29,Male,United States,United States,Venice,TRUE,Increased,Technology,20.5,1.0415
2018,4.2,Igor Olenicoff,75,Male,United States,United States,Lighthouse Point,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,4.2,"Walter Scott, Jr. & family",86,Male,United States,United States,Omaha,TRUE,Increased,Energy,20.5,NA
2018,4.2,"Clemmie Spangler, Jr.",85,Male,United States,United States,Charlotte,FALSE,Increased,Finance & Investments,20.5,1.5748
2018,4.1,Arthur Blank,75,Male,United States,United States,Atlanta,TRUE,Increased,Sports,20.5,NA
2018,4.1,Jack Dangermond,72,Male,United States,United States,Redlands,TRUE,Increased,Technology,20.5,1.0415
2018,4.1,James Jannard,68,Male,United States,United States,San Juan Islands,TRUE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,4.1,James Packer,50,Male,Australia,United States,Aspen,FALSE,Increased,Gambling & Casinos,20.5,NA
2018,4.1,Isaac Perlmutter,75,Male,United States,United States,Palm Beach,TRUE,Increased,Media & Entertainment,20.5,0.22719999999999999
2018,4.1,"H. Ross Perot, Sr.",87,Male,United States,United States,Dallas,TRUE,Increased,Diversified,20.5,NA
2018,4.1,Thomas Pritzker,67,Male,United States,United States,Chicago,FALSE,Increased,Finance & Investments,20.5,1.5748
2018,4.1,"Julian Robertson, Jr.",85,Male,United States,United States,Locust Valley,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,4.1,Evan Spiegel,27,Male,United States,United States,Los Angeles,TRUE,Increased,Technology,20.5,1.0415
2018,4.1,Kelcy Warren,62,Male,United States,United States,Dallas,TRUE,Decreased,Energy,20.5,NA
2018,4,Ben Ashkenazy,48,Male,United States,United States,New York,TRUE,NA,Real Estate,20.5,2.6834000000000002
2018,4,Dagmar Dolby & family,76,Female,United States,United States,San Francisco,FALSE,Increased,Technology,20.5,1.0415
2018,4,Dan Friedkin,53,Male,United States,United States,Houston,FALSE,Increased,Automotive,20.5,NA
2018,4,Ronald Lauder,74,Male,United States,United States,New York,FALSE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,4,Michael Moritz,63,Male,United States,United States,San Francisco,TRUE,Increased,Technology,20.5,1.0415
2018,4,Richard Schulze,77,Male,United States,United States,Bonita Springs,TRUE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,4,Jeff Sutton,58,Male,United States,United States,New York,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.9,Rick Caruso,59,Male,United States,United States,Brentwood,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.9,Tom Gores,53,Male,United States,United States,Beverly Hills,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.9,Stewart and Lynda Resnick,NA,NA,United States,United States,Beverly Hills,TRUE,Decreased,Food & Beverage,20.5,0.6474
2018,3.9,Jerry Speyer,77,Male,United States,United States,New York,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.9,Harry Stine,76,Male,United States,United States,Adel,TRUE,Increased,Food & Beverage,20.5,0.6474
2018,3.9,Steven Udvar-Hazy,72,Male,United States,United States,Beverly Hills,TRUE,Increased,Service,20.5,NA
2018,3.8,Nathan Blecharczyk,34,Male,United States,United States,San Francisco,TRUE,Remained Even,Technology,20.5,1.0415
2018,3.8,Brian Chesky,36,Male,United States,United States,San Francisco,TRUE,Remained Even,Technology,20.5,1.0415
2018,3.8,Joe Gebbia,36,Male,United States,United States,San Francisco,TRUE,Remained Even,Technology,20.5,1.0415
2018,3.8,Jeff Greene,63,Male,United States,United States,Palm Beach,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.8,Robert McNair,81,Male,United States,United States,Houston,TRUE,Increased,Sports,20.5,NA
2018,3.8,Katharina Otto-Bernstein,54,Female,Germany,United States,New York,FALSE,NA,Real Estate,20.5,2.6834000000000002
2018,3.8,Ira Rennert,83,Male,United States,United States,New York,TRUE,Decreased,Finance & Investments,20.5,1.5748
2018,3.8,Henry Samueli,63,Male,United States,United States,Newport Beach,TRUE,Increased,Technology,20.5,1.0415
2018,3.7,Nick Caporella,82,Male,United States,United States,Plantation,TRUE,Increased,Food & Beverage,20.5,0.6474
2018,3.7,Mark Cuban,59,Male,United States,United States,Dallas,TRUE,Increased,Media & Entertainment,20.5,0.22719999999999999
2018,3.7,Ken Fisher,67,Male,United States,United States,Camas,TRUE,Remained Even,Finance & Investments,20.5,1.5748
2018,3.7,Andreas Halvorsen,56,Male,Norway,United States,Darien,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.7,H. Fisk Johnson,59,Male,United States,United States,Racine,FALSE,Decreased,Manufacturing,20.5,2.2618
2018,3.7,S. Curtis Johnson,62,Male,United States,United States,Racine,FALSE,Decreased,Manufacturing,20.5,2.2618
2018,3.7,Helen Johnson-Leipold,61,Female,United States,United States,Racine,FALSE,Decreased,Manufacturing,20.5,2.2618
2018,3.7,Winifred Johnson-Marquart,58,Female,United States,United States,Virginia Beach,FALSE,Decreased,Manufacturing,20.5,2.2618
2018,3.7,Michael Milken,71,Male,United States,United States,Los Angeles,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.7,Yuri Milner,56,Male,Russia,United States,Los Altos,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.6,Jeffery Hildebrand,59,Male,United States,United States,Houston,TRUE,Decreased,Energy,20.5,NA
2018,3.6,"Edward Johnson, IV.",53,Male,United States,United States,Boston,FALSE,NA,Finance & Investments,20.5,1.5748
2018,3.6,Elizabeth Johnson,54,Female,United States,United States,Boston,FALSE,NA,Finance & Investments,20.5,1.5748
2018,3.6,Peter Kellogg,75,Male,United States,United States,Short Hills,FALSE,Increased,Finance & Investments,20.5,1.5748
2018,3.6,Rodger Riney,72,Male,United States,United States,St. Louis,TRUE,NA,Finance & Investments,20.5,1.5748
2018,3.6,Steven Spielberg,71,Male,United States,United States,Pacific Palisades,TRUE,Decreased,Media & Entertainment,20.5,0.22719999999999999
2018,3.6,Anita Zucker,66,Female,United States,United States,Charleston,FALSE,Increased,Manufacturing,20.5,2.2618
2018,3.5,Judy Faulkner,74,Female,United States,United States,Madison,TRUE,Increased,Technology,20.5,1.0415
2018,3.5,Joshua Harris,53,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.5,Douglas Leone,60,Male,United States,United States,Atherton,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.5,Anthony Pritzker,57,Male,United States,United States,Los Angeles,FALSE,Increased,Service,20.5,NA
2018,3.5,J.B. Pritzker,53,Male,United States,United States,Chicago,FALSE,Increased,Finance & Investments,20.5,1.5748
2018,3.5,Mitchell Rales,61,Male,United States,United States,Potomac,TRUE,Decreased,Manufacturing,20.5,2.2618
2018,3.5,"Bernard Saul, II.",85,Male,United States,United States,Chevy Chase,FALSE,Decreased,Finance & Investments,20.5,1.5748
2018,3.5,Donald Sterling,83,Male,United States,United States,Beverly Hills,TRUE,Remained Even,Real Estate,20.5,2.6834000000000002
2018,3.4,Riley Bechtel & family,65,Male,United States,United States,San Francisco,FALSE,Increased,Construction & Engineering,20.5,0.8891
2018,3.4,"Stephen Bechtel, Jr.",92,Male,United States,United States,San Francisco,FALSE,Increased,Construction & Engineering,20.5,0.8891
2018,3.4,Jimmy Haslam,63,Male,United States,United States,Knoxville,FALSE,Decreased,Fashion & Retail,20.5,1.2235999999999998
2018,3.4,Min Kao & family,69,Male,United States,United States,Leawood,TRUE,Increased,Technology,20.5,1.0415
2018,3.4,Steve Wynn,76,Male,United States,United States,Las Vegas,TRUE,Increased,Gambling & Casinos,20.5,NA
2018,3.3,John Arnold,43,Male,United States,United States,Houston,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.3,Sid Bass,75,Male,United States,United States,Fort Worth,FALSE,Increased,Energy,20.5,NA
2018,3.3,John Brown,83,Male,United States,United States,Portage,TRUE,Increased,Health care,20.5,1.5347
2018,3.3,Charles Cohen,66,Male,United States,United States,New York,FALSE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.3,Rakesh Gangwal,64,Male,United States,United States,Miami,TRUE,Increased,Service,20.5,NA
2018,3.3,Reid Hoffman,50,Male,United States,United States,Palo Alto,TRUE,Increased,Technology,20.5,1.0415
2018,3.3,"Amos Hostetter, Jr.",81,Male,United States,United States,Boston,TRUE,Increased,Media & Entertainment,20.5,0.22719999999999999
2018,3.3,Ken Langone,82,Male,United States,United States,Sands Point,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.3,George Lindemann & family,81,Male,United States,United States,Palm Beach,FALSE,Decreased,Finance & Investments,20.5,1.5748
2018,3.3,Mary Alice Dorrance Malone,68,Female,United States,United States,Coatesville,FALSE,Decreased,Food & Beverage,20.5,0.6474
2018,3.3,"Henry Nicholas, III.",58,Male,United States,United States,Newport Coast,TRUE,Increased,Technology,20.5,1.0415
2018,3.3,Pat Stryker,61,Female,United States,United States,Fort Collins,FALSE,Increased,Health care,20.5,1.5347
2018,3.2,Neil Bluhm,80,Male,United States,United States,Chicago,TRUE,Remained Even,Real Estate,20.5,2.6834000000000002
2018,3.2,Andrew & Peggy Cherng,NA,NA,United States,United States,Las Vegas,TRUE,Increased,Food & Beverage,20.5,0.6474
2018,3.2,Scott Cook,65,Male,United States,United States,Woodside,TRUE,Increased,Technology,20.5,1.0415
2018,3.2,Leon G. Cooperman,74,Male,United States,United States,Short Hills,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.2,John Paul DeJoria,73,Male,United States,United States,Austin,TRUE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,3.2,Tom Golisano,76,Male,United States,United States,Naples,TRUE,Increased,Service,20.5,NA
2018,3.2,Daniel Loeb,56,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.2,Daniel Och,57,Male,United States,United States,Scarsdale,TRUE,Remained Even,Finance & Investments,20.5,1.5748
2018,3.2,Marc Rowan,55,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,3.2,Haim Saban,73,Male,United States,United States,Beverly Hills,TRUE,Increased,Media & Entertainment,20.5,0.22719999999999999
2018,3.2,Lynn Schusterman,79,Female,United States,United States,Tulsa,FALSE,Increased,Energy,20.5,NA
2018,3.2,Mark Shoen,67,Male,United States,United States,Phoenix,FALSE,Increased,Automotive,20.5,NA
2018,3.2,Meg Whitman,61,Female,United States,United States,Atherton,TRUE,Increased,Technology,20.5,1.0415
2018,3.1,John Catsimatidis,69,Male,United States,United States,New York,TRUE,Decreased,Energy,20.5,NA
2018,3.1,Do Won & Jin Sook Chang,62,NA,United States,United States,Beverly Hills,TRUE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,3.1,Barry Diller,76,Male,United States,United States,New York,TRUE,Increased,Media & Entertainment,20.5,0.22719999999999999
2018,3.1,Jack Dorsey,41,Male,United States,United States,San Francisco,TRUE,Increased,Technology,20.5,1.0415
2018,3.1,Allan Goldman,75,Male,United States,United States,New York,FALSE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.1,Jane Goldman,62,Female,United States,United States,New York,FALSE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.1,Amy Goldman Fowler,63,Female,United States,United States,Rhinebeck,FALSE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.1,Diane Kemper,72,Female,United States,United States,New York,FALSE,Increased,Real Estate,20.5,2.6834000000000002
2018,3.1,James Leprino,80,Male,United States,United States,Indian Hills,FALSE,Increased,Food & Beverage,20.5,0.6474
2018,3.1,Richard Sands,67,Male,United States,United States,Canandaigua,FALSE,NA,Food & Beverage,20.5,0.6474
2018,3.1,Donald Trump,71,Male,United States,United States,Washington,FALSE,Decreased,Real Estate,20.5,2.6834000000000002
2018,3.1,Romesh T. Wadhwani,70,Male,United States,United States,Palo Alto,TRUE,Increased,Technology,20.5,1.0415
2018,3,Clifford Asness,51,Male,United States,United States,Greenwich,TRUE,Remained Even,Finance & Investments,20.5,1.5748
2018,3,Jim Breyer,56,Male,United States,United States,Woodside,TRUE,Increased,Technology,20.5,1.0415
2018,3,Valentin Gapontsev & family,79,Male,United States,United States,Worcester,TRUE,Increased,Manufacturing,20.5,2.2618
2018,3,Johnelle Hunt,86,Female,United States,United States,Fayetteville,TRUE,Increased,Logistics,20.5,0.6772999999999999
2018,3,John Middleton,63,Male,United States,United States,Bryn Mawr,FALSE,Increased,Food & Beverage,20.5,0.6474
2018,3,Jorge Perez,68,Male,United States,United States,Miami,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,3,Jean (Gigi) Pritzker,55,Female,United States,United States,Chicago,FALSE,Increased,Service,20.5,NA
2018,3,Michael Rubin,45,Male,United States,United States,Bryn Mawr,TRUE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,3,Robert Sands,59,Male,United States,United States,Canandaigua,FALSE,NA,Food & Beverage,20.5,0.6474
2018,3,Herb Simon,83,Male,United States,United States,Indianapolis,TRUE,Increased,Real Estate,20.5,2.6834000000000002
2018,3,Don Vultaggio & family,66,Male,United States,United States,Port Washington,TRUE,NA,Food & Beverage,20.5,0.6474
2018,2.9,Chuck Bundrant,76,Male,United States,United States,Seattle,TRUE,NA,Food & Beverage,20.5,0.6474
2018,2.9,Gerald Ford,73,Male,United States,United States,Dallas,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.9,Joseph Grendys,56,Male,United States,United States,Chicago,TRUE,Increased,Food & Beverage,20.5,0.6474
2018,2.9,Randal Kirk,64,Male,United States,United States,Lake Worth,TRUE,Decreased,Health care,20.5,1.5347
2018,2.9,Jeff Rothschild,63,Male,United States,United States,Palo Alto,TRUE,Increased,Technology,20.5,1.0415
2018,2.9,Thomas Siebel,65,Male,United States,United States,Woodside,TRUE,Increased,Technology,20.5,1.0415
2018,2.9,Paul Singer,73,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.9,Jon Stryker,59,Male,United States,United States,New York,FALSE,Increased,Health care,20.5,1.5347
2018,2.9,Vincent Viola,62,Male,United States,United States,New York,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,"William Conway, Jr.",68,Male,United States,United States,McLean,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,Daniel D'Aniello,71,Male,United States,United States,Vienna,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,Jim Davis,57,Male,United States,United States,Cockeysville,TRUE,Increased,Service,20.5,NA
2018,2.8,Doris Fisher,86,Female,United States,United States,San Francisco,TRUE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,2.8,John Fisher,56,Male,United States,United States,San Francisco,FALSE,Increased,Fashion & Retail,20.5,1.2235999999999998
2018,2.8,Kieu Hoang,73,Male,United States,United States,Westlake Village,TRUE,Decreased,Health care,20.5,1.5347
2018,2.8,H. Wayne Huizenga,80,Male,United States,United States,Fort Lauderdale,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,Osman Kibar,46,Male,United States,United States,La Jolla,TRUE,Increased,Health care,20.5,1.5347
2018,2.8,Penny Pritzker,58,Female,United States,United States,Chicago,FALSE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,David Rubenstein,68,Male,United States,United States,Bethesda,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,Mark Walter,57,Male,United States,United States,Chicago,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.8,"William Wrigley, Jr.",54,Male,United States,United States,North Palm Beach,FALSE,Remained Even,Food & Beverage,20.5,0.6474
2018,2.8,Mortimer Zuckerman,80,Male,United States,United States,New York,TRUE,Decreased,Real Estate,20.5,2.6834000000000002
2018,2.7,Ray Davis,76,Male,United States,United States,Dallas,TRUE,Remained Even,Energy,20.5,NA
2018,2.7,"Edward DeBartolo, Jr.",71,Male,United States,United States,Tampa,FALSE,Decreased,Real Estate,20.5,2.6834000000000002
2018,2.7,Bennett Dorrance,72,Male,United States,United States,Paradise Valley,FALSE,Decreased,Food & Beverage,20.5,0.6474
2018,2.7,Don Hankey,74,Male,United States,United States,Malibu,TRUE,Increased,Finance & Investments,20.5,1.5748
2018,2.7,Reed Hastings,57,Male,United States,United States,Santa Cruz,TRUE,Increased,Media & Entertainment,20.5,0.22719999999999999
2018,2.7,James Irsay,58,Male,United States,United States,Carmel,FALSE,Increased,Sports,20.5,NA
2018,2.7,Bob Parsons,67,Male,United States,United States,Scottsdale,TRUE,Increased,Technology,20.5,1.0415
2018,2.7,Phil Ruffin,82,Male,United States,United States,Las Vegas,TRUE,Increased,Diversified,20.5,NA
2018,2.7,Howard Schultz,64,Male,United States,United States,Seattle,TRUE,Decreased,Food & Beverage,20.5,0.6474
